idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,scaled
14:1F:BA:10:C6:8B,518,63,64,649.4,116.2,98164.59,92302.89,281,4720,254,9363,4609,9329
14:1F:BA:10:C6:8B,518,64,65,649.8,115.5,102359.3,98164.59,200,4920,226,9589,4609,9529
14:1F:BA:10:C6:8B,518,65,66,650.7,115.4,107393.9,102359.3,241,5161,240,9829,4609,9770
14:1F:BA:10:C6:8B,518,66,67,651.1,115.5,112432.5,107393.9,241,5402,246,10075,4609,10011
14:1F:BA:10:C6:8B,518,67,68,651.5,115.5,117492.8,112432.5,241,5643,240,10315,4609,10252
14:1F:BA:10:C6:8B,518,68,69,651.5,115.5,122530.4,117492.8,241,5884,247,10562,4609,10493
14:1F:BA:10:C6:8B,518,69,70,651.9,115.4,127566.9,122530.4,241,6125,238,10800,4609,10734
14:1F:BA:10:C6:8B,518,70,71,651.9,115.7,132608.3,127566.9,241,6366,240,11040,4609,10975
14:1F:BA:10:C6:8B,518,71,72,651.9,115.7,137650.4,132608.3,241,6607,241,11281,4609,11216
14:1F:BA:10:C6:8B,518,72,73,651.9,115.2,142691.3,137650.4,241,6848,224,11505,4609,11457
14:1F:BA:10:C6:8B,518,73,74,652.3,115.5,147736.6,142691.3,240,7088,224,11729,4609,11697
14:1F:BA:10:C6:8B,518,74,75,652.1,115.5,152781.2,147736.6,240,7328,222,11951,4609,11937
14:1F:BA:10:C6:8B,518,75,76,652.5,115.1,157821.3,152781.2,240,7568,216,12167,4609,12177
14:1F:BA:10:C6:8B,518,76,77,652.5,115.5,162863.7,157821.3,241,7809,228,12395,4609,12418
14:1F:BA:10:C6:8B,518,77,78,652.8,115.5,167909.8,162863.7,240,8049,228,12623,4609,12658
14:1F:BA:10:C6:8B,518,78,79,653,116.2,172121,167909.8,200,8249,206,12829,4609,12858
14:1F:BA:10:C6:8B,518,79,80,653.2,115.3,175469.5,172121,160,8409,172,13001,4609,13018
14:1F:BA:10:C6:8B,518,80,81,653.2,115.1,178844.3,175469.5,160,8569,172,13173,4609,13178
14:1F:BA:10:C6:8B,518,81,82,653.4,115.5,182221.1,178844.3,160,8729,158,13331,4609,13338
14:1F:BA:10:C6:8B,518,82,83,653.2,115.5,185575.2,182221.1,160,8889,160,13491,4609,13498
14:1F:BA:10:C6:8B,518,83,84,653.4,115,188947.4,185575.2,160,9049,146,13637,4609,13658
14:1F:BA:10:C6:8B,518,84,85,653.8,115.1,192322.2,188947.4,160,9209,160,13797,4609,13818
14:1F:BA:10:C6:8B,518,85,86,653.8,115.5,194837.2,192322.2,120,9329,134,13931,4609,13938
14:1F:BA:10:C6:8B,518,86,87,654,116,198212.8,194837.2,160,9489,166,14097,4609,14098
14:1F:BA:10:C6:8B,518,87,88,654.2,115.2,201594.5,198212.8,160,9649,148,14245,4609,14258
14:1F:BA:10:C6:8B,518,88,89,654.2,116.1,204112.7,201594.5,120,9769,158,14403,4609,14378
14:1F:BA:10:C6:8B,518,89,90,654.4,115.6,208332.5,204112.7,200,9969,168,14571,4609,14578
14:1F:BA:10:C6:8B,518,90,91,654.6,115,211713.7,208332.5,160,10129,166,14737,4609,14738
14:1F:BA:10:C6:8B,518,91,92,655,115.6,215096.9,211713.7,160,10289,166,14903,4609,14898
14:1F:BA:10:C6:8B,518,92,93,655.5,116.2,218460.3,215096.9,160,10449,174,15077,4609,15058
14:1F:BA:10:C6:8B,518,93,94,655.9,115.7,221846.9,218460.3,160,10609,180,15257,4609,15218
14:1F:BA:10:C6:8B,549,50,51,644,115.8,2925.65,0,145,145,239,6225,6080,6225
14:1F:BA:10:C6:8B,549,51,52,645.4,116.9,7920.37,2925.65,241,386,233,6458,6080,6466
14:1F:BA:10:C6:8B,549,52,53,646.3,115.6,12947.3,7920.37,241,627,238,6696,6080,6707
14:1F:BA:10:C6:8B,549,53,54,646.5,115.3,17975.17,12947.3,241,868,240,6936,6080,6948
14:1F:BA:10:C6:8B,549,54,55,646.9,115.2,22987.86,17975.17,241,1109,246,7182,6080,7189
14:1F:BA:10:C6:8B,549,55,56,647.3,116,28027.27,22987.86,241,1350,240,7422,6080,7430
14:1F:BA:10:C6:8B,549,56,57,647.5,116.6,33047.74,28027.27,241,1591,234,7656,6080,7671
14:1F:BA:10:C6:8B,549,57,58,647.7,115.2,38096.2,33047.74,241,1832,246,7902,6080,7912
14:1F:BA:10:C6:8B,549,58,59,648.2,117.2,43120.92,38096.2,241,2073,240,8142,6080,8153
14:1F:BA:10:C6:8B,549,59,60,648.6,116,48174.86,43120.92,241,2314,240,8382,6080,8394
14:1F:BA:10:C6:8B,549,60,61,649,115.4,53211.56,48174.86,241,2555,240,8622,6080,8635
14:1F:BA:10:C6:8B,549,61,62,649.8,116,58271.01,53211.56,241,2796,246,8868,6080,8876
14:1F:BA:10:C6:8B,549,62,63,650.5,115.3,63313.73,58271.01,241,3037,241,9109,6080,9117
14:1F:BA:10:C6:8B,549,63,64,651.3,115.2,68383.99,63313.73,241,3278,254,9363,6080,9358
14:1F:BA:10:C6:8B,549,64,65,651.7,117.1,73468.14,68383.99,241,3519,226,9589,6080,9599
14:1F:BA:10:C6:8B,549,65,66,652.3,115.6,78534.83,73468.14,241,3760,240,9829,6080,9840
14:1F:BA:10:C6:8B,549,66,67,652.8,116.6,83618.62,78534.83,241,4001,246,10075,6080,10081
14:1F:BA:10:C6:8B,549,67,68,652.8,115.7,88687.56,83618.62,241,4242,240,10315,6080,10322
14:1F:BA:10:C6:8B,549,68,69,653,117.2,93757.57,88687.56,241,4483,247,10562,6080,10563
14:1F:BA:10:C6:8B,549,69,70,652.8,115.7,98007.32,93757.57,201,4684,238,10800,6080,10764
14:1F:BA:10:C6:8B,549,70,71,653.2,117.3,103077.5,98007.32,241,4925,240,11040,6080,11005
14:1F:BA:10:C6:8B,549,71,72,653,115.6,108171.2,103077.5,241,5166,241,11281,6080,11246
14:1F:BA:10:C6:8B,549,72,73,653.4,115.6,111561.6,108171.2,160,5326,224,11505,6080,11406
14:1F:BA:10:C6:8B,549,73,74,653.6,116,114950.9,111561.6,161,5487,224,11729,6080,11567
14:1F:BA:10:C6:8B,549,74,75,653.6,115.5,119811,114950.9,241,5728,222,11951,6080,11808
14:1F:BA:10:C6:8B,549,75,76,653.8,115.4,124876.6,119811,241,5969,216,12167,6080,12049
14:1F:BA:10:C6:8B,549,76,77,654,115.8,129940.2,124876.6,241,6210,228,12395,6080,12290
14:1F:BA:10:C6:8B,549,77,78,654,115.6,135007.6,129940.2,241,6451,228,12623,6080,12531
14:1F:BA:10:C6:8B,549,78,79,654,115.5,139233.9,135007.6,200,6651,206,12829,6080,12731
14:1F:BA:10:C6:8B,549,79,80,654.2,115.6,142617.8,139233.9,160,6811,172,13001,6080,12891
14:1F:BA:10:C6:8B,549,80,81,654.2,115.5,145980.7,142617.8,160,6971,172,13173,6080,13051
14:1F:BA:10:C6:8B,549,81,82,654.2,115.7,148523.2,145980.7,120,7091,158,13331,6080,13171
14:1F:BA:10:C6:8B,549,82,83,654.4,115.5,151906,148523.2,160,7251,160,13491,6080,13331
14:1F:BA:10:C6:8B,549,83,84,654.6,115.1,154428.6,151906,120,7371,146,13637,6080,13451
14:1F:BA:10:C6:8B,549,84,85,654.6,115.5,157810.6,154428.6,160,7531,160,13797,6080,13611
14:1F:BA:10:C6:8B,549,85,86,654.8,115.5,161194.2,157810.6,160,7691,134,13931,6080,13771
14:1F:BA:10:C6:8B,549,86,87,655,115.2,164558.2,161194.2,160,7851,166,14097,6080,13931
14:1F:BA:10:C6:8B,549,87,88,655.3,115.3,167943.4,164558.2,160,8011,148,14245,6080,14091
14:1F:BA:10:C6:8B,549,88,89,655.3,115.3,171329.1,167943.4,160,8171,158,14403,6080,14251
14:1F:BA:10:C6:8B,549,89,90,655.7,115.7,174716.2,171329.1,160,8331,168,14571,6080,14411
14:1F:BA:10:C6:8B,549,90,91,655.7,115.2,178084.7,174716.2,160,8491,166,14737,6080,14571
14:1F:BA:10:C6:8B,549,91,92,656.1,115.3,181472.7,178084.7,160,8651,166,14903,6080,14731
14:1F:BA:10:C6:8B,549,92,93,656.7,115.9,185704.6,181472.7,200,8851,174,15077,6080,14931
14:1F:BA:10:C6:8B,549,93,94,656.9,115.3,189942,185704.6,200,9051,180,15257,6080,15131
14:1F:BA:10:C6:8D,286,48,49,666.5,146.8,1879.76,2.74,66,66,66,66,0,66
14:1F:BA:10:C6:8D,286,49,50,665.1,123.3,4241.94,1879.76,120,186,120,186,0,186
14:1F:BA:10:C6:8D,286,50,51,665.3,124,7003.37,4241.94,120,306,120,306,0,306
14:1F:BA:10:C6:8D,286,51,52,665.5,123.5,9768.28,7003.37,120,426,120,426,0,426
14:1F:BA:10:C6:8D,286,52,53,665.5,123.6,12534.75,9768.28,120,546,120,546,0,546
14:1F:BA:10:C6:8D,286,53,54,665.5,124,15301.46,12534.75,120,666,120,666,0,666
14:1F:BA:10:C6:8D,286,54,55,665.7,123.5,18071.4,15301.46,120,786,120,786,0,786
14:1F:BA:10:C6:8D,286,55,56,665.7,124.1,20131.8,18071.4,90,876,90,876,0,876
14:1F:BA:10:C6:8D,286,56,57,665.9,124,22903.66,20131.8,120,996,120,996,0,996
14:1F:BA:10:C6:8D,286,57,58,665.9,124.4,25680.96,22903.66,120,1116,120,1116,0,1116
14:1F:BA:10:C6:8D,286,58,59,666.1,123.9,28457.34,25680.96,120,1236,120,1236,0,1236
14:1F:BA:10:C6:8D,286,59,60,666.1,124,31237.45,28457.34,121,1357,121,1357,0,1357
14:1F:BA:10:C6:8D,286,60,61,666.1,124.4,34017.98,31237.45,120,1477,120,1477,0,1477
14:1F:BA:10:C6:8D,286,61,62,666.3,124.4,36798.16,34017.98,120,1597,120,1597,0,1597
14:1F:BA:10:C6:8D,286,62,63,666.3,124.4,39580.51,36798.16,121,1718,121,1718,0,1718
14:1F:BA:10:C6:8D,286,63,64,666.5,124.1,42363.92,39580.51,120,1838,120,1838,0,1838
14:1F:BA:10:C6:8D,286,64,65,666.7,124.4,44455.33,42363.92,90,1928,90,1928,0,1928
14:1F:BA:10:C6:8D,286,65,66,667,124.5,47239.88,44455.33,120,2048,120,2048,0,2048
14:1F:BA:10:C6:8D,286,66,67,667,124.5,50003.88,47239.88,120,2168,120,2168,0,2168
14:1F:BA:10:C6:8D,286,67,68,667.4,124.5,52791.31,50003.88,121,2289,121,2289,0,2289
14:1F:BA:10:C6:8D,286,68,69,667.4,124.4,55578.99,52791.31,120,2409,120,2409,0,2409
14:1F:BA:10:C6:8D,286,69,70,667.8,124,58368.54,55578.99,120,2529,120,2529,0,2529
14:1F:BA:10:C6:8D,286,70,71,668,124.3,60466.08,58368.54,90,2619,90,2619,0,2619
14:1F:BA:10:C6:8D,286,71,72,668.2,124.1,63256.56,60466.08,121,2740,121,2740,0,2740
14:1F:BA:10:C6:8D,286,72,73,668.8,124.2,66050.86,63256.56,121,2861,121,2861,0,2861
14:1F:BA:10:C6:8D,286,73,74,669.5,124.1,68846.04,66050.86,120,2981,120,2981,0,2981
14:1F:BA:10:C6:8D,286,74,75,669.9,124.4,70928.18,68846.04,90,3071,90,3071,0,3071
14:1F:BA:10:C6:8D,286,75,76,670.5,124.2,73727.7,70928.18,120,3191,120,3191,0,3191
14:1F:BA:10:C6:8D,286,76,77,668.8,81.7,76063.92,73727.7,151,3342,151,3342,0,3342
14:1F:BA:10:C6:8D,286,77,78,669.5,82.9,78846.49,76063.92,181,3523,181,3523,0,3523
14:1F:BA:10:C6:8D,286,78,79,669.9,82.9,81173.17,78846.49,151,3674,151,3674,0,3674
14:1F:BA:10:C6:8D,286,79,80,670.3,82.9,83516.45,81173.17,151,3825,151,3825,0,3825
14:1F:BA:10:C6:8D,286,80,81,667.2,41.4,86068.16,83516.45,181,4006,181,4006,0,4006
14:1F:BA:10:C6:8D,286,81,82,667,41.4,88618.91,86068.16,332,4338,332,4338,0,4338
14:1F:BA:10:C6:8D,286,82,83,667.4,41.2,91073.61,88618.91,332,4670,332,4670,0,4670
14:1F:BA:10:C6:8D,286,83,84,667.4,41.2,93391.87,91073.61,302,4972,302,4972,0,4972
14:1F:BA:10:C6:8D,286,84,85,667.4,41.2,95840.2,93391.87,332,5304,332,5304,0,5304
14:1F:BA:10:C6:8D,286,85,86,667.8,41.2,98380.18,95840.2,332,5636,332,5636,0,5636
14:1F:BA:10:C6:8D,286,86,87,667.8,41.2,100691.9,98380.18,302,5938,302,5938,0,5938
14:1F:BA:10:C6:8D,286,87,88,668,41.5,103003.6,100691.9,302,6240,302,6240,0,6240
14:1F:BA:10:C6:8D,286,88,89,668.2,41.2,105555,103003.6,332,6572,332,6572,0,6572
14:1F:BA:10:C6:8D,286,89,90,668.4,41.6,107866.9,105555,302,6874,302,6874,0,6874
14:1F:BA:10:C6:8D,286,90,91,668.6,41.3,110181.9,107866.9,302,7176,302,7176,0,7176
14:1F:BA:10:C6:8D,286,91,92,668.8,41.2,112498.8,110181.9,301,7477,301,7477,0,7477
14:1F:BA:10:C6:8D,286,92,93,669,41.5,115053.5,112498.8,332,7809,332,7809,0,7809
14:1F:BA:10:C6:8D,286,93,94,669.3,41.2,117369.9,115053.5,302,8111,302,8111,0,8111
14:1F:BA:10:C6:8D,286,94,95,669.5,41.2,119917.1,117369.9,332,8443,332,8443,0,8443
14:1F:BA:10:C6:8D,286,95,96,670.1,41.4,122364.9,119917.1,332,8775,332,8775,0,8775
14:1F:BA:10:C6:8D,286,96,97,670.1,41.5,124913.7,122364.9,332,9107,332,9107,0,9107
14:1F:BA:10:C6:8D,286,97,98,670.5,41.1,127464.2,124913.7,332,9439,332,9439,0,9439
14:1F:BA:10:C6:8D,286,98,99,676.8,97.2,130034.5,127464.2,271,9710,271,9710,0,9710
14:1F:BA:10:C6:8F,489,48,49,644.5,152.7,3545.96,0,133,133,186,5565,5432,5565
14:1F:BA:10:C6:8F,489,49,50,645.6,152.8,8506.84,3545.96,180,313,200,5765,5432,5745
14:1F:BA:10:C6:8F,489,50,51,645.8,152.7,13475.77,8506.84,180,493,187,5952,5432,5925
14:1F:BA:10:C6:8F,489,51,52,645.8,152.8,18438.61,13475.77,180,673,210,6162,5432,6105
14:1F:BA:10:C6:8F,489,52,53,646,152.8,23394.83,18438.61,180,853,172,6334,5432,6285
14:1F:BA:10:C6:8F,489,53,54,646.2,152.4,28353.32,23394.83,180,1033,200,6534,5432,6465
14:1F:BA:10:C6:8F,489,54,55,646.4,152.5,33319.29,28353.32,180,1213,199,6733,5432,6645
14:1F:BA:10:C6:8F,489,55,56,646.8,152.6,38286.66,33319.29,180,1393,173,6906,5432,6825
14:1F:BA:10:C6:8F,489,56,57,647,152.5,43256.37,38286.66,180,1573,187,7093,5432,7005
14:1F:BA:10:C6:8F,489,57,58,647.4,152.9,48199.42,43256.37,180,1753,173,7266,5432,7185
14:1F:BA:10:C6:8F,489,58,59,647.7,152.4,53173.35,48199.42,180,1933,177,7443,5432,7365
14:1F:BA:10:C6:8F,489,59,60,648.1,152.7,58150.4,53173.35,180,2113,183,7626,5432,7545
14:1F:BA:10:C6:8F,489,60,61,648.5,152.5,63131.29,58150.4,181,2294,163,7789,5432,7726
14:1F:BA:10:C6:8F,489,61,62,649.1,151.9,68097.34,63131.29,180,2474,187,7976,5432,7906
14:1F:BA:10:C6:8F,489,62,63,649.7,152.4,73063.73,68097.34,180,2654,187,8163,5432,8086
14:1F:BA:10:C6:8F,489,63,64,650.2,152.2,78036.57,73063.73,180,2834,173,8336,5432,8266
14:1F:BA:10:C6:8F,489,64,65,650.8,152.4,83013.86,78036.57,180,3014,176,8512,5432,8446
14:1F:BA:10:C6:8F,489,65,66,651,151.4,87995,83013.86,180,3194,173,8685,5432,8626
14:1F:BA:10:C6:8F,489,66,67,651.6,151.4,92958.3,87995,180,3374,187,8872,5432,8806
14:1F:BA:10:C6:8F,489,67,68,651.6,151.5,97923.58,92958.3,181,3555,174,9046,5432,8987
14:1F:BA:10:C6:8F,489,68,69,651.8,151.9,102891.3,97923.58,181,3736,187,9233,5432,9168
14:1F:BA:10:C6:8F,489,69,70,652,151.6,107860,102891.3,181,3917,174,9407,5432,9349
14:1F:BA:10:C6:8F,489,70,71,652,151.7,112830.8,107860,180,4097,187,9594,5432,9529
14:1F:BA:10:C6:8F,489,71,72,652,151.9,118623.4,112830.8,211,4308,184,9778,5432,9740
14:1F:BA:10:C6:8F,489,72,73,652.2,151.9,122771.7,118623.4,150,4458,177,9955,5432,9890
14:1F:BA:10:C6:8F,489,73,74,652.4,151.4,126892.5,122771.7,150,4608,164,10119,5432,10040
14:1F:BA:10:C6:8F,489,74,75,652.4,151.4,130216.9,126892.5,120,4728,153,10272,5432,10160
14:1F:BA:10:C6:8F,489,75,76,652.4,151.4,134366.2,130216.9,150,4878,150,10422,5432,10310
14:1F:BA:10:C6:8F,489,76,77,652.6,151.4,137664.9,134366.2,120,4998,153,10575,5432,10430
14:1F:BA:10:C6:8F,489,77,78,652.9,152.2,141816.7,137664.9,150,5148,150,10725,5432,10580
14:1F:BA:10:C6:8F,489,78,79,653.1,151.5,145143.6,141816.7,120,5268,143,10868,5432,10700
14:1F:BA:10:C6:8F,489,79,80,653.3,151.4,149269.1,145143.6,150,5418,150,11018,5432,10850
14:1F:BA:10:C6:8F,489,80,81,653.3,151.4,152598.3,149269.1,120,5538,140,11158,5432,10970
14:1F:BA:10:C6:8F,489,81,82,653.5,151.8,156753.7,152598.3,150,5688,150,11308,5432,11120
14:1F:BA:10:C6:8F,489,82,83,653.7,151.7,159225.1,156753.7,90,5778,130,11438,5432,11210
14:1F:BA:10:C6:8F,489,83,84,653.9,150.7,162549.1,159225.1,120,5898,136,11574,5432,11330
14:1F:BA:10:C6:8F,489,84,85,653.9,150.8,165017.8,162549.1,90,5988,143,11717,5432,11420
14:1F:BA:10:C6:8F,489,85,86,653.9,150.6,168337.6,165017.8,120,6108,140,11857,5432,11540
14:1F:BA:10:C6:8F,489,86,87,654.1,150.7,171656.6,168337.6,120,6228,153,12010,5432,11660
14:1F:BA:10:C6:8F,489,87,88,654.5,150.8,174950.4,171656.6,120,6348,130,12140,5432,11780
14:1F:BA:10:C6:8F,489,88,89,654.5,151,178272.1,174950.4,120,6468,153,12293,5432,11900
14:1F:BA:10:C6:8F,489,89,90,654.9,151.2,181595.7,178272.1,120,6588,140,12433,5432,12020
14:1F:BA:10:C6:8F,489,90,91,655.1,151.2,184892.8,181595.7,120,6708,164,12597,5432,12140
14:1F:BA:10:C6:8F,489,91,92,655.1,151.2,188218.2,184892.8,120,6828,143,12740,5432,12260
14:1F:BA:10:C6:8F,489,92,93,655.6,151,191517.4,188218.2,120,6948,153,12893,5432,12380
14:1F:BA:10:C6:8F,489,93,94,655.8,151.4,195670.7,191517.4,150,7098,163,13056,5432,12530
14:1F:BA:10:C6:8F,509,29,30,641.6,117.4,2124.86,0,106,106,153,1812,1706,1812
14:1F:BA:10:C6:8F,509,30,31,641.6,115.8,5870.31,2124.86,181,287,191,2003,1706,1993
14:1F:BA:10:C6:8F,509,31,32,642.3,115.7,9646.9,5870.31,181,468,170,2173,1706,2174
14:1F:BA:10:C6:8F,509,32,33,642.9,115.7,13400.45,9646.9,181,649,211,2384,1706,2355
14:1F:BA:10:C6:8F,509,33,34,643.1,115.7,16533.96,13400.45,151,800,176,2560,1706,2506
14:1F:BA:10:C6:8F,509,34,35,643.1,116.4,20291.92,16533.96,181,981,211,2771,1706,2687
14:1F:BA:10:C6:8F,509,35,36,643.1,116.2,24074.76,20291.92,181,1162,211,2982,1706,2868
14:1F:BA:10:C6:8F,509,36,37,643.3,115.9,27836.76,24074.76,181,1343,211,3193,1706,3049
14:1F:BA:10:C6:8F,509,37,38,643.1,116.4,31601.09,27836.76,181,1524,155,3348,1706,3230
14:1F:BA:10:C6:8F,509,38,39,643.3,115.4,35366.46,31601.09,181,1705,207,3555,1706,3411
14:1F:BA:10:C6:8F,509,39,40,643.1,118.6,39131.75,35366.46,181,1886,194,3749,1706,3592
14:1F:BA:10:C6:8F,509,40,41,643.3,116.8,43548.36,39131.75,211,2097,190,3939,1706,3803
14:1F:BA:10:C6:8F,509,41,42,643.3,115.4,47314.74,43548.36,181,2278,207,4146,1706,3984
14:1F:BA:10:C6:8F,509,42,43,643.1,115.8,51075.08,47314.74,181,2459,194,4340,1706,4165
14:1F:BA:10:C6:8F,509,43,44,643.1,116.2,55487.41,51075.08,211,2670,217,4557,1706,4376
14:1F:BA:10:C6:8F,509,44,45,643.3,116.2,59259.19,55487.41,181,2851,194,4751,1706,4557
14:1F:BA:10:C6:8F,509,45,46,643.3,115.9,63679.77,59259.19,211,3062,217,4968,1706,4768
14:1F:BA:10:C6:8F,509,46,47,643.3,117.3,68693.11,63679.77,241,3303,214,5182,1706,5009
14:1F:BA:10:C6:8F,509,47,48,643.5,116,71865.72,68693.11,151,3454,197,5379,1706,5160
14:1F:BA:10:C6:8F,509,48,49,643.7,115.9,76258.34,71865.72,211,3665,186,5565,1706,5371
14:1F:BA:10:C6:8F,509,49,50,643.9,115.9,80030.44,76258.34,181,3846,200,5765,1706,5552
14:1F:BA:10:C6:8F,509,50,51,644.1,115.4,84451.44,80030.44,211,4057,187,5952,1706,5763
14:1F:BA:10:C6:8F,509,51,52,644.1,117.3,88229.52,84451.44,181,4238,210,6162,1706,5944
14:1F:BA:10:C6:8F,509,52,53,645,116.6,91388.27,88229.52,150,4388,172,6334,1706,6094
14:1F:BA:10:C6:8F,509,53,54,645,115.4,95168.72,91388.27,181,4569,200,6534,1706,6275
14:1F:BA:10:C6:8F,509,54,55,645.4,116.5,98949.52,95168.72,181,4750,199,6733,1706,6456
14:1F:BA:10:C6:8F,509,55,56,646,116.3,102749,98949.52,181,4931,173,6906,1706,6637
14:1F:BA:10:C6:8F,509,56,57,646.4,117,106539.3,102749,181,5112,187,7093,1706,6818
14:1F:BA:10:C6:8F,509,57,58,647,116,110332.2,106539.3,181,5293,173,7266,1706,6999
14:1F:BA:10:C6:8F,509,58,59,647.7,118.7,113501.4,110332.2,151,5444,177,7443,1706,7150
14:1F:BA:10:C6:8F,509,59,60,648.5,116.3,117953,113501.4,211,5655,183,7626,1706,7361
14:1F:BA:10:C6:8F,509,60,61,648.9,115.8,121124.5,117953,150,5805,163,7789,1706,7511
14:1F:BA:10:C6:8F,509,61,62,649.1,116.5,124928.5,121124.5,181,5986,187,7976,1706,7692
14:1F:BA:10:C6:8F,509,62,63,649.3,115.9,128732,124928.5,181,6167,187,8163,1706,7873
14:1F:BA:10:C6:8F,509,63,64,649.5,116,132559.8,128732,181,6348,173,8336,1706,8054
14:1F:BA:10:C6:8F,509,64,65,649.7,118.5,135732.7,132559.8,150,6498,176,8512,1706,8204
14:1F:BA:10:C6:8F,509,65,66,649.9,115.9,139537.4,135732.7,181,6679,173,8685,1706,8385
14:1F:BA:10:C6:8F,509,66,67,649.9,118.2,143344,139537.4,181,6860,187,8872,1706,8566
14:1F:BA:10:C6:8F,509,67,68,649.9,116.2,147179.5,143344,181,7041,174,9046,1706,8747
14:1F:BA:10:C6:8F,509,68,69,650.2,117.5,150982.7,147179.5,181,7222,187,9233,1706,8928
14:1F:BA:10:C6:8F,509,69,70,650.2,115.9,154790.6,150982.7,181,7403,174,9407,1706,9109
14:1F:BA:10:C6:8F,509,70,71,650.4,116,158600.9,154790.6,181,7584,187,9594,1706,9290
14:1F:BA:10:C6:8F,509,71,72,650.4,116.3,162437.5,158600.9,181,7765,184,9778,1706,9471
14:1F:BA:10:C6:8F,509,72,73,650.6,116.3,166247.3,162437.5,181,7946,177,9955,1706,9652
14:1F:BA:10:C6:8F,509,73,74,650.4,116.4,170053.6,166247.3,181,8127,164,10119,1706,9833
14:1F:BA:10:C6:8F,509,74,75,650.6,117.7,173891.8,170053.6,181,8308,153,10272,1706,10014
14:1F:BA:10:C6:8F,509,75,76,650.8,115.6,177702.9,173891.8,181,8489,150,10422,1706,10195
14:1F:BA:10:C6:8F,509,76,77,650.8,115.4,181520.1,177702.9,181,8670,153,10575,1706,10376
14:1F:BA:10:C6:8F,509,77,78,651,118.2,185328.7,181520.1,181,8851,150,10725,1706,10557
14:1F:BA:10:C6:8F,509,78,79,651.2,116.4,188530,185328.7,151,9002,143,10868,1706,10708
14:1F:BA:10:C6:8F,509,79,80,651.2,116.4,192350,188530,181,9183,150,11018,1706,10889
14:1F:BA:10:C6:8F,509,80,81,651.4,115.8,196127,192350,181,9364,140,11158,1706,11070
14:1F:BA:10:C6:8F,509,81,82,651.6,116.4,199931.8,196127,180,9544,150,11308,1706,11250
14:1F:BA:10:C6:8F,509,82,83,651.4,116.2,203737.4,199931.8,180,9724,130,11438,1706,11430
14:1F:BA:10:C6:8F,509,83,84,651.6,115.9,207540,203737.4,168,9892,136,11574,1706,11598
14:1F:BA:10:C6:8F,509,84,85,651.6,115.9,211342.6,207540,181,10073,143,11717,1706,11779
14:1F:BA:10:C6:8F,509,85,86,651.8,116.1,215144.3,211342.6,180,10253,140,11857,1706,11959
14:1F:BA:10:C6:8F,509,86,87,652,116.1,218946.3,215144.3,180,10433,153,12010,1706,12139
14:1F:BA:10:C6:8F,509,87,88,652.2,115.8,222097,218946.3,150,10583,130,12140,1706,12289
14:1F:BA:10:C6:8F,509,88,89,652.2,115.6,225901.5,222097,180,10763,153,12293,1706,12469
14:1F:BA:10:C6:8F,509,89,90,652.6,116.1,229705.8,225901.5,180,10943,140,12433,1706,12649
14:1F:BA:10:C6:8F,509,90,91,652.9,116.2,234139.4,229705.8,211,11154,164,12597,1706,12860
14:1F:BA:10:C6:8F,509,91,92,652.9,115.5,237312.9,234139.4,151,11305,143,12740,1706,13011
14:1F:BA:10:C6:8F,509,92,93,653.3,115.9,241117.3,237312.9,180,11485,153,12893,1706,13191
14:1F:BA:10:C6:8F,509,93,94,653.5,116.1,244923.9,241117.3,180,11665,163,13056,1706,13371
14:1F:BA:10:C6:8F,509,94,95,653.7,115.7,248734,244923.9,180,11845,180,13236,1706,13551
14:1F:BA:10:C6:8F,509,95,96,654.3,115.4,255072,248734,301,12146,301,13537,1706,13852
14:1F:BA:10:C6:8F,509,96,97,655.6,115.9,263355.4,255072,391,12537,391,13928,1706,14243
14:1F:BA:10:C6:8F,509,97,98,657.8,115.9,272273,263355.4,422,12959,422,14350,1706,14665
14:1F:BA:10:C6:8F,509,98,99,662,115.5,278664,272273,301,13260,301,14651,1706,14966
14:1F:BA:10:C6:8F,516,37,38,640,157.9,1229.78,5.92,43,43,155,3348,3305,3348
14:1F:BA:10:C6:8F,516,38,39,643.7,157.7,6877.55,1229.78,200,243,207,3555,3305,3548
14:1F:BA:10:C6:8F,516,39,40,644.8,157.2,11373.06,6877.55,160,403,194,3749,3305,3708
14:1F:BA:10:C6:8F,516,40,41,645.1,157.3,15901.94,11373.06,160,563,190,3939,3305,3868
14:1F:BA:10:C6:8F,516,41,42,645.1,157.5,21563.78,15901.94,201,764,207,4146,3305,4069
14:1F:BA:10:C6:8F,516,42,43,645.1,157.3,26102.3,21563.78,160,924,194,4340,3305,4229
14:1F:BA:10:C6:8F,516,43,44,645.1,157.8,31768.66,26102.3,200,1124,217,4557,3305,4429
14:1F:BA:10:C6:8F,516,44,45,645.4,157.5,36309.02,31768.66,160,1284,194,4751,3305,4589
14:1F:BA:10:C6:8F,516,45,46,645.7,157.6,41976.45,36309.02,200,1484,217,4968,3305,4789
14:1F:BA:10:C6:8F,516,46,47,645.7,157,46488.94,41976.45,160,1644,214,5182,3305,4949
14:1F:BA:10:C6:8F,516,47,48,645.7,157.3,52159.14,46488.94,200,1844,197,5379,3305,5149
