idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,levelCode,low,high,insertTime,scaled,amperLevel
14:1F:BA:10:C6:8F,516,60,61,649.3,156.5,117817.3,113313.4,160,4164,163,7789,3305,1,140,170,19:01.1,7469,1
14:1F:BA:10:C6:8F,516,61,62,649.9,155.7,123481.4,117817.3,200,4364,187,7976,3305,1,140,170,19:01.1,7669,1
14:1F:BA:10:C6:8F,516,62,63,650.5,156.2,129149.2,123481.4,200,4564,187,8163,3305,1,140,170,19:01.1,7869,1
14:1F:BA:10:C6:8F,516,63,64,650.5,156.3,133689.8,129149.2,160,4724,173,8336,3305,1,140,170,19:01.1,8029,1
14:1F:BA:10:C6:8F,516,64,65,650.7,156.2,139357.3,133689.8,200,4924,176,8512,3305,1,140,170,19:01.1,8229,1
14:1F:BA:10:C6:8F,516,65,66,650.7,156,143872.5,139357.3,160,5084,173,8685,3305,1,140,170,19:01.1,8389,1
14:1F:BA:10:C6:8F,516,66,67,650.7,156.2,149543,143872.5,200,5284,187,8872,3305,1,140,170,19:01.1,8589,1
14:1F:BA:10:C6:8F,516,67,68,650.7,156.1,154084.1,149543,160,5444,159,9031,3305,1,140,170,19:01.1,8749,1
14:1F:BA:10:C6:8F,516,68,69,651.6,156.2,159754,154084.1,200,5644,185,9216,3305,1,140,170,19:01.1,8949,1
14:1F:BA:10:C6:8F,516,69,70,651.3,156.5,164294.8,159754,160,5804,183,9399,3305,1,140,170,19:01.1,9109,1
14:1F:BA:10:C6:8F,516,70,71,651.6,155.8,169926.2,164294.8,200,6004,193,9592,3305,1,140,170,19:01.1,9309,1
14:1F:BA:10:C6:8F,516,71,72,651.9,155.1,174460.8,169926.2,160,6164,183,9775,3305,1,140,170,19:01.1,9469,1
14:1F:BA:10:C6:8F,516,72,73,651.9,155.2,180120.3,174460.8,200,6364,185,9960,3305,1,140,170,19:01.1,9669,1
14:1F:BA:10:C6:8F,516,73,74,652.4,155.6,184654.2,180120.3,161,6525,168,10128,3305,1,140,170,19:01.1,9830,1
14:1F:BA:10:C6:8F,516,74,75,652.1,155.5,189189.6,184654.2,160,6685,168,10296,3305,1,140,170,19:01.1,9990,1
14:1F:BA:10:C6:8F,516,75,76,652.4,155.7,192570.9,189189.6,120,6805,165,10461,3305,1,140,170,19:01.1,10110,1
14:1F:BA:10:C6:8F,516,76,77,652.4,155.9,197106.8,192570.9,160,6965,143,10604,3305,1,140,170,19:01.1,10270,1
14:1F:BA:10:C6:8F,516,77,78,652.7,155.6,200489.3,197106.8,120,7085,174,10778,3305,1,140,170,19:01.1,10390,1
14:1F:BA:10:C6:8F,516,78,79,653,155.5,205028.2,200489.3,160,7245,170,10948,3305,1,140,170,19:01.1,10550,1
14:1F:BA:10:C6:8F,516,79,80,653,155.6,208440.2,205028.2,120,7365,162,11110,3305,1,140,170,19:01.1,10670,1
14:1F:BA:10:C6:8F,516,80,81,653,155.4,211824.6,208440.2,120,7485,156,11266,3305,1,140,170,19:01.1,10790,1
14:1F:BA:10:C6:8F,516,81,82,653.3,155.1,215239.2,211824.6,120,7605,156,11422,3305,1,140,170,19:01.1,10910,1
14:1F:BA:10:C6:8F,516,82,83,653.3,154.7,218621.3,215239.2,120,7725,144,11566,3305,1,140,170,19:01.1,11030,1
14:1F:BA:10:C6:8F,516,83,84,653.6,154.1,222027.3,218621.3,120,7845,153,11719,3305,1,140,170,19:01.1,11150,1
14:1F:BA:10:C6:8F,516,84,85,651.9,127.8,225272.3,222027.3,160,8005,152,11871,3305,2,107,135,19:01.1,11310,2
14:1F:BA:10:C6:8F,516,85,86,652.1,127.5,228065.2,225272.3,120,8125,156,12027,3305,2,107,135,19:01.1,11430,2
14:1F:BA:10:C6:8F,516,86,87,652.1,127,231784.9,228065.2,161,8286,164,12191,3305,2,107,135,19:01.1,11591,2
14:1F:BA:10:C6:8F,516,87,88,652.7,127.3,234580.9,231784.9,120,8406,150,12341,3305,2,107,135,19:01.1,11711,2
14:1F:BA:10:C6:8F,516,88,89,652.7,127.6,238305.6,234580.9,161,8567,164,12505,3305,2,107,135,19:01.1,11872,2
14:1F:BA:10:C6:8F,516,89,90,652.7,127.1,241106.5,238305.6,120,8687,150,12655,3305,2,107,135,19:01.1,11992,2
14:1F:BA:10:C6:8F,516,90,91,653.3,127.7,244835.9,241106.5,161,8848,170,12825,3305,2,107,135,19:01.1,12153,2
14:1F:BA:10:C6:8F,516,91,92,653.6,127.6,248566.1,244835.9,160,9008,164,12989,3305,2,107,135,19:01.1,12313,2
14:1F:BA:10:C6:8F,516,92,93,653.8,128.3,252300.8,248566.1,160,9168,164,13153,3305,2,107,135,19:01.1,12473,2
14:1F:BA:10:C6:8F,516,93,94,654.4,127.2,256013.4,252300.8,161,9329,176,13329,3305,2,107,135,19:01.1,12634,2
14:1F:BA:10:C6:8F,530,20,21,627.3,118.9,241.39,0,11,11,11,11,0,2,107,135,19:01.1,11,2
14:1F:BA:10:C6:8F,530,21,22,634.7,119,5283.15,241.39,241,252,241,252,0,2,107,135,19:01.1,252,2
14:1F:BA:10:C6:8F,530,22,23,637.2,119.2,9521.91,5283.15,201,453,201,453,0,2,107,135,19:01.1,453,2
14:1F:BA:10:C6:8F,530,23,24,638.3,119.4,13776.84,9521.91,201,654,201,654,0,2,107,135,19:01.1,654,2
14:1F:BA:10:C6:8F,530,24,25,639.5,120,18062.2,13776.84,201,855,201,855,0,2,107,135,19:01.1,855,2
14:1F:BA:10:C6:8F,530,25,26,640.6,119.5,22333.74,18062.2,201,1056,201,1056,0,2,107,135,19:01.1,1056,2
14:1F:BA:10:C6:8F,530,26,27,641.2,119.9,26612.71,22333.74,201,1257,201,1257,0,2,107,135,19:01.1,1257,2
14:1F:BA:10:C6:8F,530,27,28,642,119.5,30896.38,26612.71,201,1458,201,1458,0,2,107,135,19:01.1,1458,2
14:1F:BA:10:C6:8F,530,28,29,642.6,120,35184.75,30896.38,201,1659,201,1659,0,2,107,135,19:01.1,1659,2
14:1F:BA:10:C6:8F,530,29,30,643.1,120.1,39477.13,35184.75,201,1860,153,1812,0,2,107,135,19:01.1,1860,2
14:1F:BA:10:C6:8F,530,30,31,643.1,119.2,43791.87,39477.13,201,2061,191,2003,0,2,107,135,19:01.1,2061,2
14:1F:BA:10:C6:8F,530,31,32,643.4,119.8,47233.96,43791.87,160,2221,170,2173,0,2,107,135,19:01.1,2221,2
14:1F:BA:10:C6:8F,530,32,33,643.4,120,52391.65,47233.96,241,2462,211,2384,0,2,107,135,19:01.1,2462,2
14:1F:BA:10:C6:8F,530,33,34,643.7,120,56689.67,52391.65,201,2663,176,2560,0,2,107,135,19:01.1,2663,2
14:1F:BA:10:C6:8F,530,34,35,643.7,119.2,61864.8,56689.67,241,2904,211,2771,0,2,107,135,19:01.1,2904,2
14:1F:BA:10:C6:8F,530,35,36,644,119.7,67017.78,61864.8,241,3145,211,2982,0,2,107,135,19:01.1,3145,2
14:1F:BA:10:C6:8F,530,36,37,644,119.6,72195.94,67017.78,241,3386,211,3193,0,2,107,135,19:01.1,3386,2
14:1F:BA:10:C6:8F,530,37,38,644,120,77351.33,72195.94,241,3627,155,3348,0,2,107,135,19:01.1,3627,2
14:1F:BA:10:C6:8F,530,38,39,643.7,120.5,82528.69,77351.33,241,3868,207,3555,0,2,107,135,19:01.1,3868,2
14:1F:BA:10:C6:8F,530,39,40,644,120,87686.48,82528.69,241,4109,194,3749,0,2,107,135,19:01.1,4109,2
14:1F:BA:10:C6:8F,530,40,41,644.3,120.5,92012.4,87686.48,200,4309,190,3939,0,2,107,135,19:01.1,4309,2
14:1F:BA:10:C6:8F,530,41,42,644.3,119.7,97170.58,92012.4,241,4550,207,4146,0,2,107,135,19:01.1,4550,2
14:1F:BA:10:C6:8F,530,42,43,644.5,120,102354.4,97170.58,241,4791,194,4340,0,2,107,135,19:01.1,4791,2
14:1F:BA:10:C6:8F,530,43,44,644.5,119.8,107516.9,102354.4,241,5032,217,4557,0,2,107,135,19:01.1,5032,2
14:1F:BA:10:C6:8F,530,44,45,644.5,119.7,112679.2,107516.9,241,5273,194,4751,0,2,107,135,19:01.1,5273,2
14:1F:BA:10:C6:8F,530,45,46,644.8,119.7,117867.3,112679.2,241,5514,217,4968,0,2,107,135,19:01.1,5514,2
14:1F:BA:10:C6:8F,530,46,47,645.1,118.6,122823.3,117867.3,241,5755,214,5182,0,2,107,135,19:01.1,5755,2
14:1F:BA:10:C6:8F,530,47,48,645.4,118.3,127946.7,122823.3,240,5995,197,5379,0,2,107,135,19:01.1,5995,2
14:1F:BA:10:C6:8F,530,48,49,645.7,118.3,133072.3,127946.7,241,6236,186,5565,0,2,107,135,19:01.1,6236,2
14:1F:BA:10:C6:8F,530,49,50,645.7,118.2,138198.3,133072.3,240,6476,200,5765,0,2,107,135,19:01.1,6476,2
14:1F:BA:10:C6:8F,530,50,51,646.2,118.4,142473,138198.3,200,6676,187,5952,0,2,107,135,19:01.1,6676,2
14:1F:BA:10:C6:8F,530,51,52,646.5,118.7,148454.5,142473,281,6957,210,6162,0,2,107,135,19:01.1,6957,2
14:1F:BA:10:C6:8F,530,52,53,647.1,118.2,152734,148454.5,200,7157,172,6334,0,2,107,135,19:01.1,7157,2
14:1F:BA:10:C6:8F,530,53,54,647.6,118.4,157869.2,152734,241,7398,200,6534,0,2,107,135,19:01.1,7398,2
14:1F:BA:10:C6:8F,635,77,78,652.3,123.4,6071.05,907.15,241,288,174,10778,10557,2,107,135,19:01.1,10845,2
14:1F:BA:10:C6:8F,635,78,79,652.5,124.1,10795.57,6071.05,211,499,170,10948,10557,2,107,135,19:01.1,11056,2
14:1F:BA:10:C6:8F,635,79,80,652.5,124.3,14164.17,10795.57,151,650,162,11110,10557,2,107,135,19:01.1,11207,2
14:1F:BA:10:C6:8F,635,80,81,652.3,122.8,17530.23,14164.17,150,800,156,11266,10557,2,107,135,19:01.1,11357,2
14:1F:BA:10:C6:8F,635,81,82,652.3,123.4,20229.21,17530.23,120,920,156,11422,10557,2,107,135,19:01.1,11477,2
14:1F:BA:10:C6:8F,635,82,83,652.3,122.5,22923.86,20229.21,120,1040,144,11566,10557,2,107,135,19:01.1,11597,2
14:1F:BA:10:C6:8F,635,83,84,652.3,122.2,26292.87,22923.86,151,1191,153,11719,10557,2,107,135,19:01.1,11748,2
14:1F:BA:10:C6:8F,635,84,85,652.3,122.5,28991.86,26292.87,120,1311,152,11871,10557,2,107,135,19:01.1,11868,2
14:1F:BA:10:C6:8F,635,85,86,652.3,122.8,32361.49,28991.86,150,1461,156,12027,10557,2,107,135,19:01.1,12018,2
14:1F:BA:10:C6:8F,635,86,87,652.3,122.3,35729.73,32361.49,151,1612,164,12191,10557,2,107,135,19:01.1,12169,2
14:1F:BA:10:C6:8F,635,87,88,652.5,123.5,39094.52,35729.73,151,1763,150,12341,10557,2,107,135,19:01.1,12320,2
14:1F:BA:10:C6:8F,635,88,89,652.5,123.7,42469.05,39094.52,150,1913,164,12505,10557,2,107,135,19:01.1,12470,2
14:1F:BA:10:C6:8F,635,89,90,652.3,122.7,45837.63,42469.05,151,2064,150,12655,10557,2,107,135,19:01.1,12621,2
14:1F:BA:10:C6:8F,635,90,91,652.7,122.6,49227.81,45837.63,151,2215,170,12825,10557,2,107,135,19:01.1,12772,2
14:1F:BA:10:C6:8F,635,91,92,652.7,123.9,53271.08,49227.81,181,2396,164,12989,10557,2,107,135,19:01.1,12953,2
14:1F:BA:10:C6:8F,635,92,93,652.7,122.3,56643.23,53271.08,151,2547,164,13153,10557,2,107,135,19:01.1,13104,2
14:1F:BA:10:C6:8F,635,93,94,652.9,123.2,60683.97,56643.23,181,2728,176,13329,10557,2,107,135,19:01.1,13285,2
14:1F:BA:10:C6:8F,643,67,68,649.2,115.2,2350.36,0,115,115,159,9031,8916,2,107,135,19:01.1,9031,2
14:1F:BA:10:C6:8F,643,68,69,650.8,115.2,6138.72,2350.36,181,296,185,9216,8916,2,107,135,19:01.1,9212,2
14:1F:BA:10:C6:8F,643,69,70,651.3,115.5,10540.36,6138.72,211,507,183,9399,8916,2,107,135,19:01.1,9423,2
14:1F:BA:10:C6:8F,643,70,71,651.5,115.2,14942.32,10540.36,211,718,193,9592,8916,2,107,135,19:01.1,9634,2
14:1F:BA:10:C6:8F,643,71,72,651.1,115.4,18736.8,14942.32,181,899,183,9775,8916,2,107,135,19:01.1,9815,2
14:1F:BA:10:C6:8F,643,72,73,651.1,114.7,23138.67,18736.8,211,1110,185,9960,8916,2,107,135,19:01.1,10026,2
14:1F:BA:10:C6:8F,643,73,74,651.1,116.6,26936.21,23138.67,181,1291,168,10128,8916,2,107,135,19:01.1,10207,2
14:1F:BA:10:C6:8F,643,74,75,651.3,115.6,31337.82,26936.21,211,1502,168,10296,8916,2,107,135,19:01.1,10418,2
14:1F:BA:10:C6:8F,643,75,76,651.1,115,35763.25,31337.82,211,1713,165,10461,8916,2,107,135,19:01.1,10629,2
14:1F:BA:10:C6:8F,643,76,77,650.8,116.6,40165.17,35763.25,211,1924,143,10604,8916,2,107,135,19:01.1,10840,2
14:1F:BA:10:C6:8F,643,77,78,651.1,115.7,43940.95,40165.17,181,2105,174,10778,8916,2,107,135,19:01.1,11021,2
14:1F:BA:10:C6:8F,643,78,79,651.1,114.5,48359.19,43940.95,211,2316,170,10948,8916,2,107,135,19:01.1,11232,2
14:1F:BA:10:C6:8F,643,79,80,650.8,114.8,52597.46,48359.19,211,2527,162,11110,8916,2,107,135,19:01.1,11443,2
14:1F:BA:10:C6:8F,643,80,81,650.8,114.8,56979.76,52597.46,211,2738,156,11266,8916,2,107,135,19:01.1,11654,2
14:1F:BA:10:C6:8F,643,81,82,650.8,114.4,61363.72,56979.76,211,2949,156,11422,8916,2,107,135,19:01.1,11865,2
14:1F:BA:10:C6:8F,643,82,83,651.1,114.7,65745.94,61363.72,211,3160,144,11566,8916,2,107,135,19:01.1,12076,2
14:1F:BA:10:C6:8F,643,83,84,651.3,115.2,70130.11,65745.94,210,3370,153,11719,8916,2,107,135,19:01.1,12286,2
14:1F:BA:10:C6:8F,643,84,85,651.5,114.8,74514.8,70130.11,211,3581,152,11871,8916,2,107,135,19:01.1,12497,2
14:1F:BA:10:C6:8F,643,85,86,651.5,114.5,78899.73,74514.8,210,3791,156,12027,8916,2,107,135,19:01.1,12707,2
14:1F:BA:10:C6:8F,643,86,87,651.7,114.8,83306.26,78899.73,211,4002,164,12191,8916,2,107,135,19:01.1,12918,2
14:1F:BA:10:C6:8F,643,87,88,651.9,114.8,87694.62,83306.26,210,4212,150,12341,8916,2,107,135,19:01.1,13128,2
14:1F:BA:10:C6:8F,643,88,89,651.9,114.7,92084.44,87694.62,211,4423,164,12505,8916,2,107,135,19:01.1,13339,2
14:1F:BA:10:C6:8F,643,89,90,652.1,115.4,95850.77,92084.44,180,4603,150,12655,8916,2,107,135,19:01.1,13519,2
14:1F:BA:10:C6:8F,643,90,91,652.3,115.2,100242.8,95850.77,211,4814,170,12825,8916,2,107,135,19:01.1,13730,2
14:1F:BA:10:C6:8F,643,91,92,652.7,115.1,104637.3,100242.8,211,5025,164,12989,8916,2,107,135,19:01.1,13941,2
14:1F:BA:10:C6:8F,643,92,93,652.9,114.9,109033.8,104637.3,210,5235,164,13153,8916,2,107,135,19:01.1,14151,2
14:1F:BA:10:C6:8F,643,93,94,653.4,114.9,113432.2,109033.8,211,5446,176,13329,8916,2,107,135,19:01.1,14362,2
14:1F:BA:10:C6:8F,643,94,95,653.4,114.8,117207.1,113432.2,180,5626,180,13509,8916,2,107,135,19:01.1,14542,2
14:1F:BA:10:C6:8F,643,95,96,654.4,115,124135.2,117207.1,331,5957,316,13825,8916,2,107,135,19:01.1,14873,2
14:1F:BA:10:C6:8F,643,96,97,656.1,114.5,132314.2,124135.2,391,6348,391,14216,8916,2,107,135,19:01.1,15264,2
14:1F:BA:10:C6:8F,643,97,98,660.7,114.5,141198.9,132314.2,422,6770,422,14638,8916,2,107,135,19:01.1,15686,2
14:1F:BA:10:C6:8F,643,98,99,664.5,115.2,143737.4,141198.9,120,6890,210,14848,8916,2,107,135,19:01.1,15806,2
14:1F:BA:10:C6:91,448,68,69,648.3,151.4,2218.65,0.76,84,84,171,6610,6526,1,140,170,19:01.1,6610,1
14:1F:BA:10:C6:91,448,69,70,648.5,151.2,7131.04,2218.65,180,264,180,6790,6526,1,140,170,19:01.1,6790,1
14:1F:BA:10:C6:91,448,70,71,650.2,151.1,12060.46,7131.04,180,444,180,6970,6526,1,140,170,19:01.1,6970,1
14:1F:BA:10:C6:91,448,71,72,651.5,150.1,16996.17,12060.46,180,624,172,7142,6526,1,140,170,19:01.1,7150,1
14:1F:BA:10:C6:91,448,72,73,652.1,150.8,21110.3,16996.17,150,774,172,7314,6526,1,140,170,19:01.1,7300,1
14:1F:BA:10:C6:91,448,73,74,652.5,150.1,25227.06,21110.3,150,924,157,7471,6526,1,140,170,19:01.1,7450,1
14:1F:BA:10:C6:91,448,74,75,652.5,150.3,29318,25227.06,150,1074,157,7628,6526,1,140,170,19:01.1,7600,1
14:1F:BA:10:C6:91,448,75,76,652.7,150.2,32619.05,29318,120,1194,150,7778,6526,1,140,170,19:01.1,7720,1
14:1F:BA:10:C6:91,448,76,77,652.7,150.3,36738.61,32619.05,150,1344,165,7943,6526,1,140,170,19:01.1,7870,1
14:1F:BA:10:C6:91,448,77,78,652.7,150.2,40012.5,36738.61,120,1464,150,8093,6526,1,140,170,19:01.1,7990,1
14:1F:BA:10:C6:91,448,78,79,652.7,150.3,44132.04,40012.5,150,1614,157,8250,6526,1,140,170,19:01.1,8140,1
14:1F:BA:10:C6:91,448,79,80,652.7,150.5,46587.9,44132.04,90,1704,135,8385,6526,1,140,170,19:01.1,8230,1
14:1F:BA:10:C6:91,448,80,81,652.7,150.6,49891.13,46587.9,120,1824,150,8535,6526,1,140,170,19:01.1,8350,1
14:1F:BA:10:C6:91,448,81,82,652.9,150.1,52348.05,49891.13,90,1914,127,8662,6526,1,140,170,19:01.1,8440,1
14:1F:BA:10:C6:91,448,82,83,652.9,150.3,55649.42,52348.05,120,2034,142,8804,6526,1,140,170,19:01.1,8560,1
14:1F:BA:10:C6:91,448,83,84,653.2,150.6,58953.43,55649.42,120,2154,135,8939,6526,1,140,170,19:01.1,8680,1
14:1F:BA:10:C6:91,448,84,85,652.9,150.2,62229.07,58953.43,120,2274,120,9059,6526,1,140,170,19:01.1,8800,1
14:1F:BA:10:C6:91,448,85,86,653.2,150.9,65534.01,62229.07,120,2394,135,9194,6526,1,140,170,19:01.1,8920,1
14:1F:BA:10:C6:91,448,86,87,653.2,150.2,68837.23,65534.01,120,2514,158,9352,6526,1,140,170,19:01.1,9040,1
14:1F:BA:10:C6:91,448,87,88,651.9,126,71678.76,68837.23,120,2634,142,9494,6526,2,107,135,19:01.1,9160,2
14:1F:BA:10:C6:91,448,88,89,651.9,125.7,75791.67,71678.76,180,2814,143,9637,6526,2,107,135,19:01.1,9340,2
14:1F:BA:10:C6:91,448,89,90,652.1,125.7,79905.51,75791.67,180,2994,150,9787,6526,2,107,135,19:01.1,9520,2
14:1F:BA:10:C6:91,448,90,91,652.3,125.4,84020.8,79905.51,180,3174,165,9952,6526,2,107,135,19:01.1,9700,2
14:1F:BA:10:C6:91,448,91,92,652.5,125.6,88138.25,84020.8,180,3354,150,10102,6526,2,107,135,19:01.1,9880,2
14:1F:BA:10:C6:91,448,92,93,652.7,125.4,92254.82,88138.25,180,3534,173,10275,6526,2,107,135,19:01.1,10060,2
14:1F:BA:10:C6:91,448,93,94,652.7,125.2,96373.95,92254.82,180,3714,158,10433,6526,2,107,135,19:01.1,10240,2
14:1F:BA:10:C6:91,456,58,59,648.5,151.4,3587.6,0,129,129,173,4649,4520,1,140,170,19:01.1,4649,1
14:1F:BA:10:C6:91,456,59,60,650,151,7672.77,3587.6,150,279,210,4859,4520,1,140,170,19:01.1,4799,1
14:1F:BA:10:C6:91,456,60,61,650.8,150.9,10971.72,7672.77,120,399,190,5049,4520,1,140,170,19:01.1,4919,1
14:1F:BA:10:C6:91,456,61,62,651.5,150.4,15083.87,10971.72,150,549,210,5259,4520,1,140,170,19:01.1,5069,1
14:1F:BA:10:C6:91,456,62,63,651.7,150.2,18350.82,15083.87,120,669,190,5449,4520,1,140,170,19:01.1,5189,1
14:1F:BA:10:C6:91,456,63,64,651.9,150.6,22463.48,18350.82,150,819,210,5659,4520,1,140,170,19:01.1,5339,1
14:1F:BA:10:C6:91,456,64,65,651.7,150.2,26575.85,22463.48,150,969,200,5859,4520,1,140,170,19:01.1,5489,1
14:1F:BA:10:C6:91,456,65,66,651.7,150.6,29845.35,26575.85,120,1089,180,6039,4520,1,140,170,19:01.1,5609,1
14:1F:BA:10:C6:91,456,66,67,651.9,150.3,33958.67,29845.35,150,1239,210,6249,4520,1,140,170,19:01.1,5759,1
14:1F:BA:10:C6:91,456,67,68,651.7,150.3,37255.55,33958.67,120,1359,190,6439,4520,1,140,170,19:01.1,5879,1
14:1F:BA:10:C6:91,456,68,69,651.9,150.6,41370.95,37255.55,150,1509,171,6610,4520,1,140,170,19:01.1,6029,1
14:1F:BA:10:C6:91,456,69,70,651.7,150.6,44640.13,41370.95,120,1629,180,6790,4520,1,140,170,19:01.1,6149,1
14:1F:BA:10:C6:91,456,70,71,651.7,151.1,48754.9,44640.13,150,1779,180,6970,4520,1,140,170,19:01.1,6299,1
14:1F:BA:10:C6:91,456,71,72,652.1,150.6,52871.04,48754.9,150,1929,172,7142,4520,1,140,170,19:01.1,6449,1
14:1F:BA:10:C6:91,456,72,73,652.1,150.6,56144,52871.04,120,2049,172,7314,4520,1,140,170,19:01.1,6569,1
14:1F:BA:10:C6:91,456,73,74,652.3,150.2,60260.68,56144,150,2199,157,7471,4520,1,140,170,19:01.1,6719,1
14:1F:BA:10:C6:91,456,74,75,652.3,150.4,63560.8,60260.68,120,2319,157,7628,4520,1,140,170,19:01.1,6839,1
14:1F:BA:10:C6:91,456,75,76,652.5,150.2,67680.79,63560.8,150,2469,150,7778,4520,1,140,170,19:01.1,6989,1
14:1F:BA:10:C6:91,456,76,77,652.7,150.6,71799.99,67680.79,150,2619,165,7943,4520,1,140,170,19:01.1,7139,1
14:1F:BA:10:C6:91,456,77,78,652.9,151,75075.45,71799.99,120,2739,150,8093,4520,1,140,170,19:01.1,7259,1
14:1F:BA:10:C6:91,456,78,79,653.2,150.6,79198.1,75075.45,150,2889,157,8250,4520,1,140,170,19:01.1,7409,1
14:1F:BA:10:C6:91,456,79,80,653.4,150.4,82503.42,79198.1,120,3009,135,8385,4520,1,140,170,19:01.1,7529,1
14:1F:BA:10:C6:91,456,80,81,653.8,149.7,86614.57,82503.42,150,3159,150,8535,4520,1,140,170,19:01.1,7679,1
14:1F:BA:10:C6:91,456,81,82,653.8,150.3,89882.49,86614.57,120,3279,127,8662,4520,1,140,170,19:01.1,7799,1
14:1F:BA:10:C6:91,456,82,83,654,150.1,93994.48,89882.49,150,3429,142,8804,4520,1,140,170,19:01.1,7949,1
14:1F:BA:10:C6:91,456,83,84,654,149.8,97290.5,93994.48,120,3549,135,8939,4520,1,140,170,19:01.1,8069,1
14:1F:BA:10:C6:91,456,84,85,654.2,150.4,100559.3,97290.5,120,3669,120,9059,4520,1,140,170,19:01.1,8189,1
14:1F:BA:10:C6:91,456,85,86,654.4,150,104672.4,100559.3,150,3819,135,9194,4520,1,140,170,19:01.1,8339,1
14:1F:BA:10:C6:91,456,86,87,653.2,151,108039.6,104672.4,180,3999,158,9352,4520,1,140,170,19:01.1,8519,1
14:1F:BA:10:C6:91,456,87,88,654.4,149.8,112123.8,108039.6,150,4149,142,9494,4520,1,140,170,19:01.1,8669,1
14:1F:BA:10:C6:91,456,88,89,654.8,150.1,115419.1,112123.8,120,4269,143,9637,4520,1,140,170,19:01.1,8789,1
14:1F:BA:10:C6:91,456,89,90,654.8,150.4,118714.3,115419.1,120,4389,150,9787,4520,1,140,170,19:01.1,8909,1
14:1F:BA:10:C6:91,456,90,91,655,149.3,122803.6,118714.3,150,4539,165,9952,4520,1,140,170,19:01.1,9059,1
14:1F:BA:10:C6:91,456,91,92,655.3,149.4,126103.6,122803.6,120,4659,150,10102,4520,1,140,170,19:01.1,9179,1
14:1F:BA:10:C6:91,456,92,93,655.7,149.5,130220.6,126103.6,150,4809,173,10275,4520,1,140,170,19:01.1,9329,1
14:1F:BA:10:C6:91,456,93,94,655.7,150.7,133493.8,130220.6,120,4929,158,10433,4520,1,140,170,19:01.1,9449,1
14:1F:BA:10:C6:91,456,94,95,656.3,149.7,137614.6,133493.8,150,5079,150,10583,4520,1,140,170,19:01.1,9599,1
14:1F:BA:10:C6:91,456,95,96,656.7,149.3,143358.8,137614.6,211,5290,211,10794,4520,1,140,170,19:01.1,9810,1
14:1F:BA:10:C6:91,456,96,97,655.7,122.7,152160.2,143358.8,361,5651,361,11155,4520,2,107,135,19:01.1,10171,2
14:1F:BA:10:C6:91,456,97,98,658.6,123.2,160988.2,152160.2,392,6043,392,11547,4520,2,107,135,19:01.1,10563,2
14:1F:BA:10:C6:91,456,98,99,662.4,122.5,167126.7,160988.2,271,6314,271,11818,4520,2,107,135,19:01.1,10834,2
14:1F:BA:10:C6:91,621,37,38,636.1,118.7,4954.72,0.05,242,242,242,242,0,2,107,135,19:01.1,242,2
14:1F:BA:10:C6:91,621,38,39,637.8,118.9,10045.14,4954.72,241,483,241,483,0,2,107,135,19:01.1,483,2
14:1F:BA:10:C6:91,621,39,40,638.6,118.9,15126.44,10045.14,241,724,241,724,0,2,107,135,19:01.1,724,2
14:1F:BA:10:C6:91,621,40,41,638.9,119.1,19602.94,15126.44,211,935,211,935,0,2,107,135,19:01.1,935,2
14:1F:BA:10:C6:91,621,41,42,639.2,120.3,24715.87,19602.94,241,1176,191,1126,0,2,107,135,19:01.1,1176,2
14:1F:BA:10:C6:91,621,42,43,639.2,119.7,29835.13,24715.87,241,1417,210,1336,0,2,107,135,19:01.1,1417,2
14:1F:BA:10:C6:91,621,43,44,639.2,119.4,34933.28,29835.13,241,1658,210,1546,0,2,107,135,19:01.1,1658,2
14:1F:BA:10:C6:91,621,44,45,639.2,118.9,40037.96,34933.28,241,1899,210,1756,0,2,107,135,19:01.1,1899,2
14:1F:BA:10:C6:91,621,45,46,639.2,118.7,45151.19,40037.96,241,2140,211,1967,0,2,107,135,19:01.1,2140,2
14:1F:BA:10:C6:91,621,46,47,639.5,118.1,49610.35,45151.19,211,2351,195,2162,0,2,107,135,19:01.1,2351,2
14:1F:BA:10:C6:91,621,47,48,639.5,118.8,54728.6,49610.35,241,2592,210,2372,0,2,107,135,19:01.1,2592,2
14:1F:BA:10:C6:91,621,48,49,639.5,118.2,59844.35,54728.6,241,2833,211,2583,0,2,107,135,19:01.1,2833,2
14:1F:BA:10:C6:91,621,49,50,639.5,118.7,64962.38,59844.35,241,3074,210,2793,0,2,107,135,19:01.1,3074,2
14:1F:BA:10:C6:91,621,50,51,639.7,119.3,69421.03,64962.38,211,3285,196,2989,0,2,107,135,19:01.1,3285,2
14:1F:BA:10:C6:91,621,51,52,639.7,120.6,74546.51,69421.03,241,3526,210,3199,0,2,107,135,19:01.1,3526,2
14:1F:BA:10:C6:91,621,52,53,640,119.1,79460.87,74546.51,241,3767,211,3410,0,2,107,135,19:01.1,3767,2
14:1F:BA:10:C6:91,621,53,54,640,118.3,84565.72,79460.87,241,4008,226,3636,0,2,107,135,19:01.1,4008,2
14:1F:BA:10:C6:91,621,54,55,640.3,118.5,89648.23,84565.72,241,4249,210,3846,0,2,107,135,19:01.1,4249,2
